episode,epsilon,total_reward,avg_reward,total_shaped_reward,avg_shaped_reward,avg_loss
3809,0.1488261721763635,12.0,6.0,18.791850647513936,9.395925323756968,0.015325170503929257
3810,0.14875175909027535,11.0,5.5,18.562273599662454,9.281136799831227,0.015250159716233612
3811,0.14867738321073024,16.0,8.0,28.921883511061985,14.460941755530992,0.015956893503399832
3812,0.14860304451912487,14.0,7.0,24.801995947778515,12.400997973889258,0.015278574608798537
3813,0.1485287429968653,11.0,5.5,16.718170415627718,8.359085207813859,0.016583784672298603
3814,0.14845447862536687,15.0,7.5,26.345571483437208,13.172785741718604,0.015979940413630433
3815,0.1483802513860542,9.0,4.5,12.025605569096335,6.0128027845481675,0.015424620173871518
3816,0.1483060612603612,16.0,8.0,29.650115434195655,14.825057717097827,0.015663724609517624
3817,0.148231908229731,14.0,7.0,24.586271423587633,12.293135711793816,0.015241259838055287
3818,0.14815779227561615,15.0,7.5,26.78788568713678,13.39394284356839,0.015305459570538785
3819,0.14808371337947834,10.0,5.0,14.580328347549537,7.290164173774769,0.014847733208776585
3820,0.1480096715227886,10.0,5.0,15.037564200191678,7.518782100095839,0.0157121666587357
3821,0.1479356666870272,13.0,6.5,22.446540795963912,11.223270397981956,0.015249128035668816
3822,0.1478616988536837,13.0,6.5,22.609311803926182,11.304655901963091,0.015919565775298645
3823,0.14778776800425686,10.0,5.0,14.233527407135183,7.1167637035675915,0.015162895517423749
3824,0.14771387412025475,8.0,4.0,4.94494601698047,2.472473008490235,0.014608429967026625
3825,0.14764001718319464,9.0,4.5,13.203770543022888,6.601885271511444,0.01516617520446224
3826,0.14756619717460304,7.0,3.5,8.278369716454236,4.139184858227118,0.014734791432108199
3827,0.14749241407601574,8.0,4.0,9.882669542758915,4.9413347713794575,0.014163644712950502
3828,0.14741866786897773,12.0,6.0,20.962609687700997,10.481304843850499,0.0143313689556505
3829,0.14734495853504326,8.0,4.0,8.622399415361436,4.311199707680718,0.015156962730522666
3830,0.14727128605577575,13.0,6.5,22.63162114169585,11.315810570847924,0.01357277928984591
3831,0.14719765041274788,14.0,7.0,25.289001054949278,12.644500527474639,0.01449126714308347
3832,0.14712405158754152,14.0,7.0,23.005049707099523,11.502524853549762,0.013799019192478487
3833,0.14705048956174777,8.0,4.0,11.070796123325419,5.535398061662709,0.013999697990449412
3834,0.1469769643169669,12.0,6.0,20.699647658419856,10.349823829209928,0.013192511975233044
3835,0.14690347583480845,8.0,4.0,10.026210562421367,5.0131052812106836,0.012819883908544268
3836,0.14683002409689105,12.0,6.0,20.92029284298723,10.460146421493615,0.012991569578381521
3837,0.14675660908484262,15.0,7.5,26.704443491663447,13.352221745831724,0.012943850335265909
3838,0.1466832307803002,11.0,5.5,18.38589395894847,9.192946979474234,0.012588077423029712
3839,0.14660988916491008,10.0,5.0,15.79036731668085,7.895183658340425,0.012774084185117057
3840,0.14653658422032764,12.0,6.0,20.30611274434063,10.153056372170315,0.012663164166733623
3841,0.14646331592821749,12.0,6.0,20.340418425141287,10.170209212570644,0.013005390228437526
3842,0.14639008427025338,11.0,5.5,19.26324366721035,9.631621833605175,0.012373610328483794
3843,0.14631688922811825,10.0,5.0,15.22542717173873,7.612713585869365,0.012369953813696545
3844,0.1462437307835042,14.0,7.0,24.218678579438055,12.109339289719028,0.011843111986028297
3845,0.14617060891811245,14.0,7.0,25.06256321162553,12.531281605812765,0.011672787705569395
3846,0.1460975236136534,13.0,6.5,21.68108573528849,10.840542867644245,0.011834887496328779
3847,0.14602447485184658,11.0,5.5,17.763566376266475,8.881783188133237,0.01216681449807116
3848,0.14595146261442066,11.0,5.5,13.51275498796566,6.75637749398283,0.011378580161503383
3849,0.14587848688311345,3.0,1.5,-1.8259372039997783,-0.9129686019998892,0.01145651808740305
3850,0.1458055476396719,11.0,5.5,19.09060434698536,9.54530217349268,0.011302230412672674
3851,0.14573264486585208,11.0,5.5,18.96023539539869,9.480117697699345,0.012007778412662446
3852,0.14565977854341916,13.0,6.5,22.78551748287536,11.39275874143768,0.010881348389333913
3853,0.14558694865414745,14.0,7.0,25.03806483951559,12.519032419757796,0.01160123276723815
3854,0.1455141551798204,4.0,2.0,1.4452759994358275,0.7226379997179138,0.01154062389130039
3855,0.14544139810223047,12.0,6.0,19.531818772531935,9.765909386265967,0.011014738492667675
3856,0.14536867740317935,14.0,7.0,25.191606523060084,12.595803261530042,0.010920909167533474
3857,0.14529599306447777,12.0,6.0,20.212721890872615,10.106360945436307,0.01133508929317551
3858,0.14522334506794554,11.0,5.5,17.30395580098491,8.651977900492454,0.01116073944738933
3859,0.14515073339541157,12.0,6.0,21.23262917226666,10.61631458613333,0.011945728099505816
3860,0.14507815802871388,13.0,6.5,23.500352698045077,11.750176349022539,0.011763684768229723
3861,0.14500561894969952,17.0,8.5,30.11820915121414,15.05910457560707,0.013029506863760096
3862,0.14493311614022467,8.0,4.0,8.778468540643406,4.389234270321703,0.012625002785186683
3863,0.14486064958215455,10.0,5.0,15.778724066947445,7.889362033473723,0.012449189995282463
3864,0.1447882192573635,14.0,7.0,25.37468075551284,12.68734037775642,0.012257859537244908
3865,0.14471582514773482,15.0,7.5,25.589337142987844,12.794668571493922,0.012521881357367549
3866,0.14464346723516094,14.0,7.0,24.5001154341957,12.25005771709785,0.013266372678003142
3867,0.14457114550154337,12.0,6.0,19.73328849083763,9.866644245418815,0.012804758085736206
3868,0.1444988599287926,14.0,7.0,23.960860861855444,11.980430430927722,0.012796953647796597
3869,0.1444266104988282,14.0,7.0,25.104634279437402,12.552317139718701,0.013452857019645827
3870,0.14435439719357882,10.0,5.0,15.051060396226848,7.525530198113424,0.01288345840360437
3871,0.14428221999498203,15.0,7.5,26.824957743514748,13.412478871757374,0.013685955552916441
3872,0.14421007888498455,16.0,8.0,29.257140259477026,14.628570129738513,0.013302427702583372
3873,0.14413797384554206,14.0,7.0,26.040003231024087,13.020001615512044,0.014006324759019273
3874,0.14406590485861928,11.0,5.5,15.564614794871794,7.782307397435897,0.01325229031299906
3875,0.14399387190618998,7.0,3.5,8.184503580266274,4.092251790133137,0.012505298502344105
3876,0.1439218749702369,11.0,5.5,19.35675182332477,9.678375911662386,0.013443642625851291
3877,0.1438499140327518,13.0,6.5,21.60086109540036,10.80043054770018,0.014286849508062005
3878,0.14377798907573544,0.0,0.0,-10.339188611699175,-5.1695943058495875,0.014004702510844383
3879,0.14370610008119758,8.0,4.0,10.531052871740435,5.265526435870218,0.013149239033726709
3880,0.143634247031157,11.0,5.5,17.45877054302288,8.72938527151144,0.014197196712983506
3881,0.14356242990764143,13.0,6.5,22.411369492755608,11.205684746377804,0.014331732971061554
3882,0.1434906486926876,10.0,5.0,15.585161910271175,7.792580955135588,0.014362131421055113
3883,0.14341890336834126,12.0,6.0,20.219661270947224,10.109830635473612,0.014609536450090154
3884,0.1433471939166571,14.0,7.0,24.503948706835537,12.251974353417769,0.014578422101746712
3885,0.14327552031969878,17.0,8.5,30.941440085781704,15.470720042890852,0.014523693980383022
3886,0.14320388255953895,13.0,6.5,21.962543727059867,10.981271863529933,0.014027574940451554
3887,0.1431322806182592,14.0,7.0,25.24505656770394,12.62252828385197,0.01474623934232763
3888,0.14306071447795007,12.0,6.0,20.582207872566237,10.291103936283118,0.01409954293231879
3889,0.1429891841207111,9.0,4.5,13.705169668302513,6.852584834151257,0.014831896623862641
3890,0.14291768952865075,12.0,6.0,21.374014667476615,10.687007333738308,0.014108858882848706
3891,0.14284623068388644,14.0,7.0,24.466928998571333,12.233464499285667,0.01621325188449451
3892,0.1427748075685445,14.0,7.0,25.509443725208378,12.754721862604189,0.016386087919984544
3893,0.14270342016476023,15.0,7.5,26.293902230760075,13.146951115380038,0.015323310155155404
3894,0.14263206845467785,11.0,5.5,16.188869367212046,8.094434683606023,0.015485540926456452
3895,0.14256075242045052,6.0,3.0,5.344115144113962,2.672057572056981,0.015265050727341856
3896,0.1424894720442403,8.0,4.0,9.128323006833881,4.5641615034169405,0.015157194407656789
3897,0.1424182273082182,11.0,5.5,16.05893532785315,8.029467663926575,0.013470646060471023
3898,0.1423470181945641,6.0,3.0,4.9753748236249855,2.4876874118124928,0.014051982462406158
3899,0.14227584468546683,13.0,6.5,22.80656004698467,11.403280023492336,0.014090000570618681
3900,0.1422047067631241,13.0,6.5,21.962564200191643,10.981282100095822,0.014331178767606615
3901,0.14213360440974254,15.0,7.5,26.314409639549275,13.157204819774638,0.015276867624904428
3902,0.14206253760753768,14.0,7.0,24.33323515415777,12.166617577078885,0.014877218061259814
3903,0.14199150633873392,14.0,7.0,24.7578662025711,12.37893310128555,0.015093123765130128
3904,0.14192051058556457,12.0,6.0,20.89778785151372,10.44889392575686,0.014206818827827062
3905,0.1418495503302718,13.0,6.5,23.247642551249086,11.623821275624543,0.014904630269323076
3906,0.14177862555510667,11.0,5.5,18.838150948604376,9.419075474302188,0.014785291499325207
3907,0.14170773624232913,13.0,6.5,22.756084746722397,11.378042373361199,0.015281974014693073
3908,0.14163688237420796,12.0,6.0,18.166244665622813,9.083122332811406,0.014903864035648959
3909,0.14156606393302087,15.0,7.5,27.00026849249163,13.500134246245816,0.014103171226701567
3910,0.14149528090105437,7.0,3.5,6.909404756077082,3.454702378038541,0.014590445627857532
3911,0.14142453326060386,12.0,6.0,21.332497250984467,10.666248625492234,0.015163094920239279
3912,0.14135382099397356,17.0,8.5,30.852666901744648,15.426333450872324,0.014801156504877976
3913,0.1412831440834766,11.0,5.5,19.02393532785313,9.511967663926566,0.014402648456660765
3914,0.14121250251143486,17.0,8.5,30.849691493481053,15.424845746740527,0.014616629338956305
3915,0.14114189626017914,13.0,6.5,22.1194242406427,11.05971212032135,0.013933131187888128
3916,0.14107132531204905,14.0,7.0,24.639126115627022,12.319563057813511,0.013831411142434392
3917,0.14100078964939303,16.0,8.0,28.019112503099674,14.009556251549837,0.014471989099734597
3918,0.14093028925456833,16.0,8.0,28.289172358157586,14.144586179078793,0.014893192820517081
3919,0.14085982410994105,16.0,8.0,28.84652817200265,14.423264086001325,0.014385633846478802
3920,0.14078939419788608,9.0,4.5,12.53751185207793,6.268755926038965,0.01490038465309356
3921,0.14071899950078715,13.0,6.5,23.58448996773891,11.792244983869455,0.015672730941857612
3922,0.14064864000103677,14.0,7.0,23.82272189087262,11.91136094543631,0.014934479253632681
3923,0.14057831568103626,14.0,7.0,23.618011502835735,11.809005751417867,0.015155163851699658
3924,0.14050802652319574,14.0,7.0,23.93367759087196,11.96683879543598,0.014901061719283461
3925,0.14043777250993417,8.0,4.0,9.8323005911722,4.9161502955861,0.015617344339511225
3926,0.1403675536236792,12.0,6.0,19.992221251548674,9.996110625774337,0.015011423203561988
3927,0.14029736984686736,14.0,7.0,25.068599239814525,12.534299619907262,0.014415393906778522
3928,0.14022722116194394,13.0,6.5,21.73590757147577,10.867953785737885,0.015405529176018068
3929,0.14015710755136299,13.0,6.5,22.500049707099514,11.250024853549757,0.014576004281906144
3930,0.14008702899758732,14.0,7.0,24.269998365094153,12.134999182547077,0.015525597903345312
3931,0.14001698548308852,12.0,6.0,19.982306696755423,9.991153348377711,0.016100642884682333
3932,0.139946976990347,14.0,7.0,24.785959686044617,12.392979843022308,0.014816178269684314
3933,0.13987700350185184,14.0,7.0,24.242642551249084,12.121321275624542,0.015025150862389378
3934,0.13980706500010093,13.0,6.5,22.256191095398037,11.128095547699019,0.014612568264294948
3935,0.13973716146760087,14.0,7.0,24.934178230195904,12.467089115097952,0.014572781772751894
3936,0.13966729288686708,15.0,7.5,26.893487036642902,13.446743518321451,0.015315858770960143
3937,0.13959745924042366,14.0,7.0,25.33216139649079,12.666080698245395,0.015582995365506837
3938,0.13952766051080345,14.0,7.0,23.17280123049617,11.586400615248085,0.015212309405739819
3939,0.13945789668054806,9.0,4.5,14.005551998871585,7.0027759994357925,0.015542504152815257
3940,0.1393881677322078,12.0,6.0,20.96293315177832,10.48146657588916,0.015128428184294275
3941,0.1393184736483417,14.0,7.0,24.787550587664317,12.393775293832158,0.01620930632044162
3942,0.13924881441151754,12.0,6.0,20.003724066947388,10.001862033473694,0.01666877663561276
3943,0.13917919000431178,15.0,7.5,26.756975474646758,13.378487737323379,0.016184255680335418
3944,0.13910960040930964,6.0,3.0,3.8914758238889724,1.9457379119444862,0.01632640060436513
3945,0.139040045609105,11.0,5.5,16.91516966830253,8.457584834151264,0.015773476394159453
3946,0.13897052558630044,12.0,6.0,20.789041676528726,10.394520838264363,0.0148180715367198
3947,0.13890104032350728,10.0,5.0,15.686093259774955,7.8430466298874775,0.01569677903316915
3948,0.13883158980334553,2.0,1.0,-3.6796775244887585,-1.8398387622443793,0.015969464986452034
3949,0.13876217400844387,13.0,6.5,20.17206842679763,10.086034213398815,0.01585340346342751
3950,0.13869279292143966,11.0,5.5,17.55807259754696,8.77903629877348,0.015605485407369477
3951,0.13862344652497893,13.0,6.5,22.700049707099502,11.350024853549751,0.01706218549316483
3952,0.13855413480171644,12.0,6.0,20.024245843285104,10.012122921642552,0.016288317922236666
3953,0.1384848577343156,15.0,7.5,27.119950882910324,13.559975441455162,0.015620183034666947
3954,0.13841561530544844,9.0,4.5,10.22746537600253,5.113732688001265,0.015625068583924855
3955,0.13834640749779573,13.0,6.5,22.282439373058764,11.141219686529382,0.014505065672897867
3956,0.13827723429404684,13.0,6.5,22.67267564834208,11.33633782417104,0.015098455186401094
3957,0.13820809567689982,15.0,7.5,26.37960141588932,13.18980070794466,0.015148659055786473
3958,0.13813899162906138,13.0,6.5,22.968830415623017,11.484415207811509,0.01594962511876864
3959,0.13806992213324684,12.0,6.0,19.44450334672133,9.722251673360665,0.015677759713892427
3960,0.13800088717218023,14.0,7.0,24.908869367212024,12.454434683606012,0.015126426831952164
3961,0.13793188672859416,13.0,6.5,22.54737242385161,11.273686211925805,0.015293143834652646
3962,0.13786292078522988,12.0,6.0,20.696284047548886,10.348142023774443,0.015836543649701135
3963,0.13779398932483727,11.0,5.5,16.773131464038737,8.386565732019369,0.01602046849272613
3964,0.13772509233017485,12.0,6.0,21.112115908981494,10.556057954490747,0.01602915575328682
3965,0.13765622978400976,8.0,4.0,8.343798540641071,4.1718992703205355,0.01635341040790081
3966,0.13758740166911776,15.0,7.5,27.503453939549914,13.751726969774957,0.015084261955427272
3967,0.13751860796828322,13.0,6.5,20.33735293928598,10.16867646964299,0.016113175246864557
3968,0.13744984866429907,14.0,7.0,24.66880927860924,12.33440463930462,0.016466863630339505
3969,0.13738112373996694,12.0,6.0,20.78186402649636,10.39093201324818,0.016127077298504967
3970,0.13731243317809697,11.0,5.5,16.576363387172428,8.288181693586214,0.015733293392030258
3971,0.1372437769615079,12.0,6.0,19.27733956030354,9.63866978015177,0.016930160710055913
3972,0.13717515507302716,11.0,5.5,18.066238560039544,9.033119280019772,0.01689888071534889
3973,0.13710656749549066,10.0,5.0,15.784661270947218,7.892330635473609,0.016896768250901785
3974,0.13703801421174291,14.0,7.0,24.28256321162555,12.141281605812775,0.01658079750037619
3975,0.13696949520463705,15.0,7.5,27.08212054136645,13.541060270683225,0.017611998709450873
3976,0.13690101045703473,16.0,8.0,28.185683686608858,14.092841843304429,0.017350658139746105
3977,0.1368325599518062,9.0,4.5,11.798480931059757,5.8992404655298785,0.016691915933042766
3978,0.13676414367183032,14.0,7.0,25.016573659512005,12.508286829756003,0.01683058080263436
3979,0.13669576159999441,16.0,8.0,29.325525007361755,14.662762503680877,0.016764486863144808
3980,0.13662741371919443,14.0,7.0,22.431561035550775,11.215780517775388,0.016877251392496483
3981,0.13655910001233484,16.0,8.0,28.899013678910485,14.449506839455243,0.018757251797776136
3982,0.1364908204623287,14.0,7.0,23.930235395398668,11.965117697699334,0.017182707859735403
3983,0.13642257505209754,15.0,7.5,26.642550587664296,13.321275293832148,0.017043867627424852
3984,0.1363543637645715,12.0,6.0,20.50958879192811,10.254794395964055,0.0179171592289848
3985,0.1362861865826892,12.0,6.0,20.983771549131262,10.491885774565631,0.01662670482216137
3986,0.13621804348939787,16.0,8.0,28.126046783699486,14.063023391849743,0.017432236091366834
3987,0.13614993446765317,13.0,6.5,22.421864026496355,11.210932013248177,0.01800065287122769
